id,sellValue,buyValue,sellDay,buyDay
1105,127,100113,2222,7077
1106,126,100119,2401,6556
1107,188,100101,1132,1660
1108,200,99888,341,815
1109,133,100114,347,1667
1110,134,100112,736,1882
1111,125,100084,3752,4123
1112,144,100109,4641,4894
1113,128,100067,4825,7088
1114,159,100112,2410,3987
1115,129,100074,5,544
1116,127,100028,1187,1233
1117,155,100065,1758,2864
1118,230,100115,148,194
1119,160,100121,3171,6569
1120,126,100122,4747,6520
1121,133,100108,2688,2825
1122,127,100118,4573,4853
1123,158,100098,324,406
1124,127,100113,4941,6721
1125,129,100115,2391,4470
1126,130,100111,6117,6387
1127,126,100111,2597,3543
1128,127,100058,3336,3649
1129,139,100124,436,2532
1130,127,100120,818,2207
1131,188,100105,1747,2058
1132,137,100120,465,1507
1133,131,100109,6582,7797
1134,133,100122,2119,3730
1135,145,100113,5750,7443
1136,262,100046,820,878
1137,190,100116,1307,1530
1138,251,100111,1228,2607
1139,137,100109,1941,7182
1140,193,100124,821,1671
1141,154,100121,744,2098
1142,237,100099,231,397
1143,132,100114,4962,7407
1144,131,99979,1015,1748
1145,127,100115,1249,2241
1146,129,100110,602,2805
1147,135,100113,6644,8338
1148,125,100120,720,7128
1149,128,100112,1331,7046
1150,198,100111,1254,2541
1151,137,100088,2524,6737
1152,185,100105,483,1586
1153,134,100085,2878,4102
1154,155,100062,2523,2986
1155,136,100122,1742,4701
1156,149,100114,1664,3370
1157,195,100100,1460,2845
1158,135,100021,837,4425
1159,260,100053,182,981
1160,154,99992,4035,4295
1161,131,100091,508,2713
1162,129,100123,2435,5162
1163,150,100055,1928,1955
1164,140,100107,1340,2831
1165,153,100122,5518,6202
1166,142,100075,1527,4448
1167,199,100086,715,1939
1168,162,100059,2735,4311
1169,159,100097,3366,4661
1170,135,100120,48,4752
1171,129,100123,3401,6492
1172,234,100113,1758,2201
1173,137,100050,361,1235
1174,144,100122,3490,4193
1175,149,100110,6027,6379
1176,175,100077,451,796
1177,126,100122,3879,7769
1178,131,100111,8977,8994
1179,137,100101,2447,2867
1180,187,100112,363,3827
1181,132,100075,621,1299
1182,131,100078,4083,5284
1183,126,100052,1206,1275
1184,151,100115,195,4052
1185,133,100093,3608,4039
1186,238,100082,3873,4798
1187,150,100058,104,693
1188,208,100073,37,380
1189,153,100091,220,2015
1190,173,100110,2834,3538
1191,125,100096,4901,6415
1192,127,100112,904,3511
1193,143,100116,1273,2807
1194,160,100109,90,1167
1195,185,100070,753,1310
1196,211,100078,743,1286
1197,128,100120,6556,7159
1198,149,100113,1709,2977
1199,181,100105,2111,2934
1200,151,100063,131,742
1201,153,100095,1443,2289
1202,215,100108,26,1587
1203,132,100045,492,848
1204,177,100119,1181,4450
1205,126,100103,6380,6765
1206,131,100109,1387,4797
1207,139,100101,2380,4576
1208,155,100115,3229,6293
1209,128,100074,4467,10690
1210,127,100106,1608,5215
1211,142,100081,280,2024
1212,191,100121,66,1271
1213,142,100119,852,3273
1214,154,100120,5093,9575
1215,177,100038,761,1936
1216,144,100115,4211,4584
1217,176,100120,800,1569
1218,152,100100,399,2034
1219,150,100124,759,8407
1220,134,100119,505,1282
1221,200,100115,880,1336
1222,149,100118,184,1271
1223,137,100071,1224,1384
1224,210,100003,803,1357
1225,152,100123,44,1953
1226,156,100117,606,4266
1227,196,100066,1020,1474
1228,154,100117,844,4371
1229,150,100088,2304,3211
1230,149,100111,737,4885
1231,175,100106,752,3495
1232,127,100120,4347,7292
1233,161,100090,3712,7217
1234,134,100123,1021,2447
1235,133,100105,763,2292
1236,132,100057,1188,2936
1237,135,100105,2188,3566
1238,133,99994,941,3283
1239,141,100100,166,10506
1240,131,99964,3601,3697
1241,125,100111,7441,10072
1242,143,100107,1069,3979
1243,270,99955,833,948
1244,140,100120,2058,2090
1245,131,100112,3289,4673
1246,129,100121,4253,6558
1247,141,100116,108,4647
1248,128,100113,3712,4479
1249,153,100119,836,6219
1250,125,100115,915,4924
1251,127,100119,1168,2991
1252,131,100094,327,959
1253,323,100121,360,369
1254,227,100095,323,817
1255,286,100068,237,697
1256,139,100043,1402,2346
1257,126,100109,3004,4479
1258,139,100102,627,1355
1259,155,100117,979,3486
1260,129,100123,4421,6553
1261,143,100117,2812,4141
1262,128,100119,1202,3168
1263,133,100102,4994,5092
1264,136,100092,466,1323
1265,171,100113,2281,2500
1266,126,100111,4162,6607
1267,155,100110,2615,4566
1268,147,100117,1074,2593
1269,132,100123,118,2240
1270,287,99680,1910,2177
1271,134,100103,500,6943
1272,165,100079,494,1357
1273,136,100100,4620,5030
1274,133,100120,7905,9434
1275,153,100091,4961,6992
1276,131,100119,3761,7844
1277,151,100124,7510,8128
1278,134,100111,3444,7231
1279,147,100110,4350,6741
1280,127,100086,1691,2748
1281,147,100099,1791,1985
1282,125,100054,2301,2619
1283,133,100109,9553,9658
1284,125,100115,1012,1702
1285,136,100123,764,1524
1286,166,100122,1207,2335
1287,135,100081,5085,7867
1288,160,100102,594,2491
1289,147,100106,2966,5954
1290,147,100120,4931,5793
1291,131,100117,1392,6230
1292,177,100089,469,2229
1293,146,100121,4267,5425
1294,139,100117,2321,2504
1295,148,100120,2627,6217
1296,138,100043,873,951
1297,128,100099,2754,2959
1298,141,100066,3181,3687
1299,146,100119,12,782
1300,167,100112,4324,4683
1301,127,100116,5055,6802
1302,130,100072,24,4478
1303,147,100060,2986,3275
1304,187,99995,104,534
1305,131,100108,5007,6837
1306,165,100045,1542,4349
1307,160,100123,166,5643
1308,182,100076,627,757
1309,139,100116,950,1421
1310,191,100108,3032,3352
1311,127,100118,3180,7736
1312,127,100096,2913,7393
1313,357,99834,330,811
1314,219,100106,676,2136
1315,127,100101,4149,5248
1316,153,100096,739,2855
1317,217,99914,2813,2843
1318,127,100115,3385,7224
1319,135,100112,130,1537
1320,144,100120,5905,7425
1321,130,100070,169,365
1322,178,100109,2601,3626
1323,142,100099,857,1983
1324,137,100091,5199,5767
1325,146,100118,3708,4551
1326,132,100121,4557,4655
1327,137,100120,3000,3354
1328,130,100060,4022,4985
1329,186,100116,4188,4358
1330,167,100112,328,684
1331,128,100032,51,924
1332,190,99987,1056,1237
1333,157,100095,3141,5005
1334,126,100120,808,1332
1335,164,100097,2917,3149
1336,161,100101,578,811
1337,135,100116,453,4112
1338,129,100076,2612,7017
1339,133,100118,1068,5234
1340,198,100123,4900,5517
1341,128,100087,142,942
1342,177,100123,958,1229
1343,443,100043,70,881
1344,128,100113,1705,2506
1345,148,100087,193,2202
1346,134,100120,2567,5522
1347,146,100108,6583,9283
1348,182,99945,630,742
1349,152,100123,460,2137
1350,166,100113,2061,8306
1351,125,100114,2568,4132
1352,252,100032,198,248
1353,141,100115,1583,1657
1354,126,100111,2110,3707
1355,184,100036,742,956
1356,127,100100,6880,7238
1357,151,100085,9697,9853
1358,126,100097,8687,9293
1359,129,100093,1596,5197
1360,127,100114,1201,1421
1361,128,99987,1068,1922
1362,128,100070,2239,2448
1363,158,100123,1473,2797
1364,136,100121,3027,3369
1365,128,100124,3706,8069
1366,130,100092,879,1103
1367,137,100094,1497,3586
1368,128,100116,1072,2826
1369,133,100090,1717,4376
1370,273,100049,595,1380
1371,231,99927,905,944
1372,139,100072,1945,2060
1373,139,100110,998,2375
1374,224,100095,951,3250
1375,162,100120,6118,8407
1376,127,100122,1352,6286
1377,146,100123,3741,4940
1378,138,100105,439,1377
1379,332,99947,987,1089
1380,131,100088,257,275
1381,175,100105,959,2031
1382,201,100097,896,4333
1383,140,100110,1478,5786
1384,134,100121,6296,6365
1385,139,100116,2266,3383
1386,129,100124,1403,1674
1387,189,100106,1728,2582
1388,140,100120,1430,5201
1389,126,100109,1972,6625
1390,140,100122,337,2148
1391,144,100071,1348,2613
1392,140,100094,2726,3040
1393,146,100046,472,1726
1394,128,100124,536,3447
1395,128,100075,5716,6494
1396,133,100116,3925,5121
1397,190,100120,856,3281
1398,125,100123,5424,5446
1399,189,100069,1623,2701
1400,189,100124,1965,3576
1401,126,100114,1849,2943
1402,353,100084,616,1296
1403,138,100110,1970,2305
1404,187,100123,906,3444
1405,164,100123,1683,5849
1406,142,100089,100,1397
1407,230,100115,353,621
1408,127,100118,1920,2975
1409,131,100123,219,1843
1410,126,100119,2521,9671
1411,130,100110,3799,4284
1412,137,100118,2348,9771
1413,140,100107,1175,4668
1414,152,100079,123,369
1415,138,100117,1584,2882
1416,130,100074,3349,6199
1417,229,100124,114,317
1418,191,100102,5664,5922
1419,125,100111,2602,2925
1420,127,100117,3838,8556
1421,135,100100,52,1733
1422,186,100089,1230,2796
1423,159,100098,1696,4225
1424,126,100110,3850,4506
1425,143,100084,1333,1611
1426,127,100102,1507,2841
1427,134,100096,3528,4873
1428,126,100109,1123,1331
1429,146,99790,499,757
1430,157,100102,1539,3794
1431,130,100063,561,5418
1432,245,99961,1097,1187
1433,200,100111,1486,1488
1434,155,100083,159,598
1435,295,100100,599,919
1436,229,100076,391,589
1437,181,100049,676,2031
1438,135,100119,971,1617
1439,179,100013,760,1000
1440,137,100012,251,1526
1441,167,100119,2486,3309
1442,133,100102,1493,3679
1443,147,100119,5197,6456
1444,217,100116,59,1678
1445,149,100113,2133,4362
1446,148,100122,4212,5436
1447,138,100022,5126,8230
1448,134,100100,3999,5430
1449,140,100118,1865,6751
1450,162,100117,1206,2894
1451,150,100094,4789,6142
1452,132,100103,4547,5336
1453,157,100113,2927,2933
1454,139,100118,477,2004
1455,128,100099,646,1482
1456,134,100117,121,613
1457,130,100099,1149,6015
1458,161,100106,329,744
1459,205,100073,929,1967
1460,131,100124,1114,1344
1461,128,100066,7727,7760
1462,125,100101,1930,2101
1463,141,100109,5038,8197
1464,129,100115,1619,2153
1465,148,100124,3315,4768
1466,128,100106,6139,7267
1467,126,100106,321,4130
1468,138,100082,64,1605
1469,142,100097,1857,2319
1470,146,100017,1329,2450
1471,150,100085,3294,3702
1472,128,100082,3221,3414
1473,127,100120,379,5237
1474,208,100090,44,574
1475,141,100124,3771,4395
1476,169,100026,1005,1455
1477,133,100094,1839,1870
1478,176,100114,105,1925
1479,125,100103,771,4599
1480,139,100120,312,1142
1481,214,100118,757,2156
1482,136,100069,1216,3238
1483,127,100119,982,4113
1484,128,100102,1354,1385
1485,128,100040,219,286
1486,132,100099,959,1380
1487,142,100117,3019,4059
1488,127,100116,7909,9714
1489,126,100097,1859,1894
1490,126,100124,687,1273
1491,134,100111,5035,9968
1492,164,100093,515,3994
1493,155,100123,6418,6479
1494,128,100056,1736,2273
1495,141,100119,98,5626
1496,143,100112,7542,8092
1497,261,100123,200,904
1498,135,100119,6598,8678
1499,134,100124,1341,2931
1500,135,100123,130,405
1501,139,100111,708,1174
1502,152,100069,163,595
1503,126,100115,2833,3134
1504,150,100109,3457,5975
1505,188,100118,2314,3190
1506,137,100117,3703,4345
1507,142,100018,621,1021
1508,139,100121,466,1307
1509,160,100075,7267,8420
1510,144,100075,1678,3678
1511,287,100077,494,648
1512,140,100119,1710,2108
1513,128,100113,768,1110
1514,138,100124,2908,4124
1515,148,100113,165,1201
1516,136,100124,3481,4776
1517,190,100053,714,4273
1518,180,100060,780,1486
1519,133,100122,3088,3291
1520,138,100058,1880,2355
1521,156,100108,881,5233
1522,128,100122,4467,5176
1523,128,100097,5547,5876
1524,134,100121,1041,1806
1525,243,100117,394,3089
1526,139,100091,3142,4166
1527,143,100111,4481,6649
1528,162,100102,1425,1947
1529,132,100108,393,1006
1530,125,100089,1845,1925
1531,260,100023,787,945
1532,128,100111,4793,8669
1533,143,100108,1183,8197
1534,145,100074,1468,3768
1535,127,100029,399,564
1536,135,100084,2311,2529
1537,237,100106,157,548
1538,219,100037,2875,3398
1539,125,100078,3108,5317
1540,136,100122,812,1864
1541,239,100077,721,1211
1542,138,100059,2043,2329
1543,127,100117,6057,8872
1544,135,100061,2540,4175
1545,283,100022,46,1492
1546,130,100046,3382,4432
1547,207,100105,1670,3587
1548,157,100120,806,1129
1549,178,100121,2088,2276
1550,161,100104,5953,6445
1551,126,100095,4156,4833
1552,127,100076,256,4117
1553,145,99987,34,596
1554,195,99989,1017,1376
1555,127,100124,1663,7018
1556,156,100089,2378,4797
1557,132,100108,2893,5961
1558,132,100105,2478,3321
1559,176,100120,201,5201
1560,186,100100,315,1269
1561,290,100099,581,1494
1562,171,100087,2080,2092
1563,126,100025,290,1186
1564,126,100055,748,1425
1565,131,100105,1813,5299
1566,133,100090,3412,3816
1567,165,100115,3495,5504
1568,131,100111,955,8225
1569,137,100106,193,2003
1570,144,100109,4476,4974
1571,150,99939,279,913
1572,135,100103,2972,3018
1573,128,100110,1504,8585
1574,133,100121,2748,3030
1575,135,100122,1513,4236
1576,142,100119,4230,6084
1577,127,100101,420,635
1578,140,100081,6457,7438
1579,159,100122,1506,1774
1580,159,100119,940,2724
1581,145,100101,2480,2897
1582,147,100001,1655,1725
1583,130,100122,2996,4605
1584,156,100120,1161,4333
1585,128,100090,668,1962
1586,151,100116,5702,7563
1587,137,100123,252,1411
1588,166,100103,3101,3761
1589,140,100116,695,3238
1590,164,100090,1532,5356
1591,313,100019,97,157
1592,143,100120,2616,3602
1593,136,100119,6616,7462
1594,146,100108,1526,5094
1595,155,100121,1490,3283
1596,139,100113,4489,9176
1597,139,100091,1937,2657
1598,125,100123,4613,6978
1599,204,100114,656,817
1600,132,100121,1595,2590
1601,165,100111,3120,4106
1602,144,100034,949,1020
1603,139,100036,2156,2321
1604,150,100123,1253,3457
1605,127,100068,992,3324
1606,392,100077,133,979
1607,135,100042,3645,5839
1608,148,100114,3524,7278
1609,127,100116,2311,6749
1610,165,100022,1211,1455
1611,183,100098,2522,3351
1612,125,100121,917,7004
1613,136,100110,2311,4190
1614,133,100113,6176,6637
1615,153,100075,257,3863
1616,148,100113,5737,6578
1617,128,100123,3079,4403
1618,169,100093,1385,7147
1619,133,100093,3374,4240
1620,132,100110,4705,5529
1621,132,100103,5584,6502
1622,132,100104,6195,6991
1623,151,100119,1510,2275
1624,219,100080,415,3321
1625,143,100057,1674,2858
1626,128,100113,92,3615
1627,154,100120,784,4423
1628,188,100078,1532,1736
1629,127,100113,2749,3316
1630,289,100119,744,1223
1631,129,100120,5256,7818
1632,127,100116,7496,10930
1633,129,100122,577,2422
1634,154,99983,1930,2843
1635,139,100121,1384,6411
1636,146,100080,2455,3898
1637,142,100113,47,464
1638,130,100110,1842,4826
1639,146,100105,169,892
1640,168,100107,454,3115
1641,244,100106,465,1095
1642,160,100120,410,2465
1643,158,100086,3926,5096
1644,126,100105,1301,2466
1645,133,100104,2525,2769
1646,148,100122,322,1907
1647,149,100120,131,1779
1648,137,100106,3499,4369
1649,193,100039,13,677
1650,127,100122,307,2970
1651,158,100117,4507,5432
1652,146,100104,3224,4673
1653,132,100109,702,9626
1654,125,100118,11,2856
1655,184,100099,1099,1416
1656,161,100101,3728,7871
1657,136,100120,2138,3707
1658,204,100071,430,983
1659,126,100104,4283,4974
1660,140,100087,6517,7780
1661,127,100089,6804,7721
1662,145,100102,5420,9013
1663,146,100112,4491,8898
1664,201,100105,1347,1828
1665,156,100104,1201,3277
1666,149,100092,2582,6420
1667,174,100031,4097,4647
1668,238,100050,200,1210
1669,149,100009,238,806
1670,147,100117,925,2236
1671,127,100110,3510,5404
1672,128,100110,887,4839
1673,146,100107,3855,7992
1674,138,100124,4715,8039
1675,130,100123,6443,8125
1676,152,100123,3692,4230
1677,256,100065,732,2570
1678,148,100077,3045,3089
1679,135,100068,2628,4463
1680,140,100112,6141,8541
1681,127,100111,340,3195
1682,125,100087,3079,6246
1683,136,100123,1242,9541
1684,145,100004,3568,4089
1685,125,100096,6285,9549
1686,164,100117,1360,3268
1687,132,100115,1036,1455
1688,141,100122,3773,5589
1689,133,100102,1576,2284
1690,284,100067,410,1259
1691,188,100101,266,2133
1692,178,100116,5370,5419
1693,135,100097,4460,5845
1694,127,100097,132,330
1695,132,100037,3348,5921
1696,133,100119,3665,4378
1697,166,100121,1230,2913
1698,143,100100,3839,4481
1699,179,99992,2870,2886
1700,129,100123,948,7270
1701,178,100098,828,1421
1702,181,100107,1405,7389
1703,143,100117,1404,1500
1704,169,100115,623,955
1705,130,100121,4606,4873
1706,133,100123,6863,7402
1707,137,100124,3778,5447
1708,128,100109,1062,5372
1709,144,100106,970,2329
1710,126,99964,703,963
1711,137,100111,1877,2648
1712,192,100094,113,3597
1713,130,100107,1162,6658
1714,133,100111,3907,3993
1715,159,100123,583,4042
1716,129,100122,1310,3416
1717,140,100104,1428,2492
1718,133,100104,1264,1333
1719,126,100085,754,1565
1720,179,99964,464,711
1721,138,100107,7285,9014
1722,132,100096,1305,4897
1723,203,100082,527,2632
1724,152,100088,1935,3403
1725,133,100121,5125,6371
1726,136,100086,4527,4947
1727,129,100117,1462,2074
1728,131,100093,1156,1260
1729,127,100116,2188,2261
1730,125,100105,109,3221
1731,178,100094,2837,3364
1732,131,100120,2352,3751
1733,134,100108,2574,4065
1734,167,100109,1190,2372
1735,130,100111,1359,6455
1736,133,100117,580,1636
1737,133,100114,3031,5790
1738,244,100103,1174,1637
1739,134,100096,258,1634
1740,131,100106,811,5265
1741,144,100100,89,1381
1742,126,100095,884,3578
1743,291,100096,25,154
1744,260,100111,77,354
1745,142,100116,1438,3526
1746,138,100111,3864,6619
1747,126,100084,879,1090
1748,133,100105,2212,2646
1749,142,100120,2124,3817
1750,143,100110,5213,6742
1751,185,100046,1163,1477
1752,151,100114,4117,4405
1753,126,100121,6383,9026
1754,130,100115,4179,5089
1755,147,100123,4813,8344
1756,141,100112,4322,6610
1757,249,100084,1681,2713
1758,244,100120,1356,1860
1759,145,100115,3120,4883
1760,149,100121,3776,7888
1761,227,100119,1730,3062
1762,129,100102,1185,7951
1763,138,100088,2065,3101
1764,188,100071,1499,2517
1765,331,100073,1669,2247
1766,133,100084,2332,2566
1767,139,100114,2574,2784
1768,134,100119,4233,8155
1769,150,100113,1050,1188
1770,174,100097,1536,1912
1771,125,100097,2810,2970
1772,127,100104,4194,4396
1773,138,100123,1576,5570
1774,137,100101,870,5229
1775,133,100116,2590,3157
1776,128,100113,5497,5655
1777,127,100119,640,767
1778,129,100034,3989,4135
1779,135,100121,1178,5022
1780,153,99945,326,924
1781,128,100090,324,3833
1782,129,100107,2314,2685
1783,147,100101,753,4985
1784,135,100104,1646,4285
1785,172,100037,2321,3804
1786,202,100108,2892,3659
1787,146,100095,645,878
1788,146,100114,1091,2979
1789,153,100117,217,595
1790,147,100114,380,1533
1791,176,100100,115,1214
1792,131,100093,1194,3887
1793,126,100119,3660,4153
1794,134,100124,1760,4453
1795,139,100118,324,3174
1796,132,100115,2481,5385
1797,145,100084,27,616
1798,131,100112,3058,4259
1799,139,100071,8428,8973
1800,138,100074,2949,5989
1801,146,100121,333,502
1802,133,100115,2966,4637
1803,152,100121,1406,4450
1804,163,99746,1108,1165
1805,130,100097,6351,7844
1806,829,100112,442,539
1807,150,100112,1176,5718
1808,125,100123,2574,4760
1809,129,100121,3003,6655
