id,sellValue,buyValue,sellDay,buyDay
1107,125,100094,2518,9649
1108,131,100113,934,4829
1109,490,100079,411,1259
1110,140,100117,3602,3672
1111,144,100118,3917,5598
1112,185,100116,631,3706
1113,130,100108,2422,4645
1114,174,100124,7818,8948
1115,133,100085,2247,3384
1116,125,100094,1706,4017
1117,134,100034,2010,2666
1118,141,100112,7287,7527
1119,151,100123,1297,1691
1120,126,100113,5743,7304
1121,136,100118,817,4371
1122,145,100119,2872,7153
1123,128,100112,456,5428
1124,163,100115,5636,6232
1125,136,100118,4045,5218
1126,227,100123,1543,1782
1127,162,100077,1870,2909
1128,126,100122,7715,9069
1129,127,100116,238,1570
1130,225,100114,112,942
1131,126,100082,3315,5418
1132,180,100035,1114,1548
1133,160,100105,990,4043
1134,148,100122,16,3483
1135,126,100071,779,2122
1136,136,100120,2221,3636
1137,167,100119,1927,3914
1138,130,100038,129,1765
1139,169,100107,6265,7420
1140,176,100117,34,5073
1141,134,100124,366,4485
1142,129,100119,4704,5712
1143,130,100058,1798,2424
1144,160,100068,902,1974
1145,157,100117,757,3002
1146,138,100119,699,2670
1147,125,100108,2668,2982
1148,158,100123,1495,3725
1149,169,100116,2666,2773
1150,125,100042,115,2686
1151,261,100103,256,262
1152,142,100118,659,4212
1153,181,100106,3556,4205
1154,134,100089,4023,6514
1155,224,100092,2610,3210
1156,140,100124,497,2219
1157,125,100117,1875,9000
1158,168,100114,1962,4455
1159,147,100108,161,1729
1160,348,99888,377,995
1161,233,100100,654,919
1162,233,99916,1368,1467
1163,140,100065,2604,3878
1164,130,100104,233,1289
1165,149,100119,1651,2850
1166,297,100043,179,1275
1167,137,100115,5460,6927
1168,283,100100,1355,2588
1169,149,100118,2032,3542
1170,136,100122,938,979
1171,140,100071,47,867
1172,190,100084,2595,3256
1173,128,100110,1678,2549
1174,161,100120,3132,6044
1175,142,100119,4393,10047
1176,129,100117,3831,5250
1177,209,100086,1013,1407
1178,139,100105,1216,1471
1179,231,100118,1503,2603
1180,136,100116,3557,6989
1181,192,100093,298,433
1182,146,100117,2396,4900
1183,142,100107,8648,8794
1184,209,100109,3448,5081
1185,128,100101,4137,6730
1186,125,100109,3324,10578
1187,125,100114,721,8940
1188,129,100123,2568,6743
1189,157,100123,45,4154
1190,129,100112,813,1789
1191,134,100079,1181,2000
1192,148,100079,2337,3747
1193,130,100113,405,1215
1194,152,100098,419,615
1195,153,100098,212,810
1196,126,100122,3300,4140
1197,136,100102,2243,2406
1198,136,100117,467,4914
1199,152,100107,2229,5218
1200,145,100124,915,9354
1201,141,100120,311,7309
1202,128,100113,4988,5030
1203,142,100109,1588,4194
1204,127,100108,4089,6005
1205,542,100055,277,327
1206,137,100113,667,974
1207,160,100073,1114,2156
1208,200,100028,153,856
1209,197,100112,354,600
1210,154,100122,10,2330
1211,127,100097,4301,4497
1212,137,99965,947,1796
1213,162,100116,2054,3462
1214,186,100065,3095,5629
1215,128,100114,70,559
1216,164,100074,43,654
1217,277,100112,2367,3429
1218,145,100097,836,2577
1219,178,100118,1862,3644
1220,126,100097,1126,4579
1221,377,100122,99,581
1222,132,100113,5716,8455
1223,128,100063,2186,6235
1224,244,100016,370,1130
1225,141,100056,440,599
1226,130,100124,2291,2812
1227,158,100118,2396,2766
1228,146,100124,1467,1916
1229,125,100097,1882,2766
1230,130,100121,2618,7553
1231,174,100121,73,1878
1232,159,100102,1475,4616
1233,143,100122,2115,3019
1234,137,100070,2459,3312
1235,136,100120,4285,5801
1236,186,100071,148,821
1237,147,100105,2917,3494
1238,155,100059,51,1618
1239,130,100123,5758,5885
1240,125,100093,3303,3609
1241,129,100117,2260,4553
1242,125,100122,5843,7023
1243,129,100116,1947,4770
1244,314,99871,448,1174
1245,191,99996,485,505
1246,159,100117,1453,3632
1247,131,100120,209,1222
1248,268,100026,793,1180
1249,141,100124,423,4765
1250,128,100070,3019,6173
1251,163,100073,597,1300
1252,131,100121,98,269
1253,228,100100,189,318
1254,126,100118,5580,5843
1255,129,100121,1738,5945
1256,141,100062,4548,5435
1257,129,100119,693,1485
1258,141,100117,810,2665
1259,131,100124,2206,2757
1260,189,100118,3149,3992
1261,135,100118,5074,6642
1262,129,100086,4662,5465
1263,140,100103,1108,2824
1264,153,100122,9209,9329
1265,219,100121,946,2169
1266,167,100117,2576,3249
1267,132,100122,2452,7106
1268,127,100094,6382,6482
1269,210,100075,1373,1675
1270,182,100124,365,3441
1271,137,100123,2813,4416
1272,145,100122,2272,2431
1273,159,100088,2366,3390
1274,131,100115,1411,3197
1275,144,100122,2596,4776
1276,133,100112,999,2818
1277,137,100071,2332,2832
1278,147,100124,208,8685
1279,133,100122,2733,3591
1280,129,100110,1653,8560
1281,125,100047,2067,3995
1282,147,99964,315,326
1283,195,100118,2605,3302
1284,141,100121,166,735
1285,151,99996,466,1082
1286,171,100111,4221,6570
1287,127,100107,3954,7749
1288,140,100064,2121,7992
1289,218,100117,818,1422
1290,138,100116,1292,6882
1291,149,100039,1261,1754
1292,132,100120,360,2860
1293,132,100099,4882,9122
1294,140,100108,4179,6185
1295,142,100107,3599,7755
1296,155,100066,6134,7855
1297,182,100089,196,4187
1298,126,100073,1767,1836
1299,133,100094,5611,6901
1300,195,100049,1151,1702
1301,187,100110,781,1948
1302,130,100055,1017,1922
1303,127,100116,6925,8996
1304,156,100124,1215,3060
1305,158,100116,2929,5224
1306,150,100118,378,533
1307,136,100112,4426,5756
1308,147,100060,1437,2565
1309,171,100119,1016,1534
1310,138,100110,638,2549
1311,192,100041,1567,2497
1312,126,100113,1103,2764
1313,135,100082,3069,8108
1314,125,100109,678,6804
1315,141,100094,3637,4933
1316,138,100097,3679,6114
1317,137,100112,276,1657
1318,165,100022,858,986
1319,178,100107,604,4644
1320,136,100124,799,5168
1321,134,100106,1353,7566
1322,138,100117,1548,4801
1323,127,100123,2419,4293
1324,152,100116,472,1299
1325,268,100109,860,1674
1326,142,100118,491,953
1327,227,100088,1455,1519
1328,144,100099,38,1285
1329,159,100113,141,1578
1330,143,100103,4,376
1331,126,100085,4209,6217
1332,149,100109,2669,6483
1333,242,100058,102,1403
1334,128,100123,1046,2513
1335,134,100107,1576,4622
1336,153,100084,2738,3383
1337,125,100103,2028,5730
1338,260,99992,299,337
1339,128,100121,418,6286
1340,166,100124,938,4171
1341,131,100124,213,4333
1342,136,100118,1316,3155
1343,365,100101,721,773
1344,134,100108,4574,9196
1345,196,100113,108,6324
1346,164,100083,4015,4045
1347,289,100124,1116,1688
1348,199,100102,5305,5327
1349,150,100106,4938,5483
1350,143,100110,2537,2551
1351,130,100117,787,3290
1352,134,100124,3714,4461
1353,142,100124,264,3176
1354,130,100109,2489,4710
1355,138,100117,572,2867
1356,164,100103,2003,5243
1357,310,99912,28,235
1358,134,100061,4546,5123
1359,167,100113,79,1350
1360,130,100100,2715,3771
1361,151,100116,2114,2794
1362,142,100118,104,632
1363,326,100021,168,848
1364,201,99930,5,690
1365,215,100088,831,2623
1366,127,100103,1537,8145
1367,144,100121,1424,4774
1368,127,100124,1908,4104
1369,145,100044,1876,2127
1370,144,100076,818,1720
1371,149,100106,1729,2743
1372,156,100091,1256,3548
1373,228,100074,2979,3209
1374,136,100113,5110,10420
1375,168,100095,618,4650
1376,136,99993,1494,1971
1377,141,100112,5553,9212
1378,129,100118,1049,1469
1379,147,100110,1230,2979
1380,157,100113,3166,5590
1381,128,100109,6145,6785
1382,137,100088,2238,2988
1383,167,100091,496,694
1384,165,100088,1322,1794
1385,130,100124,5315,7463
1386,143,100088,2629,2716
1387,184,100112,1000,1387
1388,157,99695,764,1573
1389,175,100111,68,8183
1390,130,100124,4301,4914
1391,176,100118,295,672
1392,142,100065,3525,8775
1393,137,100108,2157,3603
1394,150,100112,1486,4431
1395,169,100107,1029,1978
1396,129,100124,7794,8267
1397,170,100071,1374,1450
1398,125,100118,4322,5138
1399,134,100066,61,2486
1400,127,100114,4878,5507
1401,132,100095,2247,2907
1402,174,100122,1187,6159
1403,166,100111,2434,3293
1404,132,100080,378,2246
1405,173,100106,1110,1467
1406,132,100117,1693,5118
1407,185,100124,1620,1640
1408,135,100013,1894,2114
1409,127,100104,5559,7137
1410,154,100099,521,4289
1411,139,100103,5511,9012
1412,132,100123,2810,4079
1413,139,100124,1601,1711
1414,250,100000,1955,3190
1415,186,100113,2065,2695
1416,253,99969,863,1036
1417,135,100079,6432,7422
1418,128,100106,1351,4937
1419,125,100121,3717,3844
1420,126,100074,1478,2083
1421,145,100121,1764,2458
1422,168,100103,5493,8887
1423,132,100120,1563,1769
1424,204,100121,3623,4164
1425,132,100084,1288,1749
1426,156,100073,1372,2678
1427,142,100114,7226,9495
1428,245,100012,488,751
1429,203,100037,2458,3276
1430,131,100118,2493,5416
1431,130,100113,4054,5548
1432,176,100117,4659,4734
1433,132,100108,6016,7023
1434,141,100123,5386,5726
1435,130,99969,1800,3042
1436,149,100109,174,476
1437,186,100035,794,1292
1438,137,100084,1963,2606
1439,149,99882,798,1253
1440,145,100106,2112,5748
1441,134,100122,2019,3620
1442,150,100093,3429,3786
1443,127,100093,121,4602
1444,134,100099,1212,3797
1445,133,100119,1203,2573
1446,144,100116,17,2752
1447,142,100119,1902,5207
1448,157,100118,5303,6341
1449,289,99724,854,1196
1450,128,100068,1201,2608
1451,139,100115,1570,2817
1452,144,100119,2120,2250
1453,154,100120,947,999
1454,170,100122,4833,6790
1455,142,100114,288,7158
1456,127,100121,4119,4967
1457,320,100120,1567,1987
1458,159,100104,812,2634
1459,128,100119,4872,6854
1460,128,100107,4283,7731
1461,126,100111,2766,3586
1462,136,100090,198,647
1463,143,100053,232,968
1464,126,100112,7826,9514
1465,137,100110,897,1762
1466,162,100028,3779,5496
1467,507,100069,288,640
1468,158,100112,2089,3790
1469,128,100116,1812,2793
1470,140,100119,979,2286
1471,180,100121,182,1472
1472,133,100124,1753,3756
1473,145,100106,2242,2504
1474,142,100121,412,937
1475,173,100114,2557,3569
1476,177,100098,291,941
1477,177,99823,588,768
1478,156,100102,7937,9686
1479,159,100118,1119,4524
1480,142,100118,220,230
1481,130,100099,5300,5348
1482,174,100075,2292,3114
1483,136,100115,359,1332
1484,211,100120,305,1548
1485,171,100074,242,330
1486,138,100122,4078,5782
1487,153,100113,2420,4089
1488,160,100108,80,2487
1489,142,100084,2032,4385
1490,158,100111,2376,5967
1491,135,100121,951,6147
1492,129,100058,3380,3452
1493,158,100111,2088,2242
1494,290,100058,579,1924
1495,155,100108,1212,3801
1496,134,100095,805,3047
1497,147,100074,494,848
1498,129,100119,3016,3050
1499,147,100094,2871,4550
1500,149,100109,3396,6913
1501,155,100081,477,1904
1502,145,100109,5104,5766
1503,125,100113,1273,5046
1504,134,100121,1595,3102
1505,342,100073,102,432
1506,225,100121,2607,6838
1507,165,100111,2386,2825
1508,141,100114,4244,4522
1509,139,100120,2490,3564
1510,126,100122,4041,5886
1511,136,100123,4576,6881
1512,127,100091,470,3497
1513,132,100067,3394,4064
1514,148,100113,2329,4248
1515,170,100119,1572,4594
1516,127,100108,995,9447
1517,132,100119,3737,4858
1518,129,100119,1287,1535
1519,153,100012,1450,2499
1520,147,100041,3667,5118
1521,152,100120,2891,2898
1522,129,100107,6400,9778
1523,158,100075,7682,7971
1524,179,99846,1369,1655
1525,217,99922,996,1261
1526,128,100111,2441,5795
1527,160,100122,56,424
1528,182,100111,187,5087
1529,133,100124,1898,5558
1530,149,100109,3111,3228
1531,145,100081,2858,6003
1532,183,100050,531,1236
1533,261,100057,1546,2261
1534,145,100083,3012,3698
1535,141,100117,4973,5080
1536,152,100121,2198,3131
1537,146,100124,55,104
1538,179,100074,264,1358
1539,136,100121,3736,4186
1540,135,100118,223,1266
1541,125,100096,119,3537
1542,156,100024,4076,5109
1543,178,100116,1334,2060
1544,127,100122,1782,4216
1545,127,100106,3231,8923
1546,137,100114,2035,5537
1547,131,100046,3317,5032
1548,162,100124,2120,2804
1549,159,100108,9,60
1550,130,100108,3783,4353
1551,135,99995,556,1006
1552,128,100109,488,664
1553,126,100124,865,2850
1554,140,100118,3550,9029
1555,177,100071,233,633
1556,129,100118,3593,3960
1557,146,100105,1564,6259
1558,132,100114,27,3453
1559,177,100099,256,519
1560,128,100110,1269,3961
1561,148,100106,389,3769
1562,169,100103,1442,1958
1563,149,100116,4088,8510
1564,131,100096,4242,7484
1565,201,100113,418,1001
1566,195,100110,1519,2960
1567,127,100118,836,8020
1568,131,100120,2101,2590
1569,419,99779,293,602
1570,177,100099,3125,3224
1571,127,100109,842,3706
1572,146,100114,5224,6283
1573,141,100095,2402,2945
1574,144,100110,4125,4226
1575,309,100069,710,1333
1576,129,100105,1691,1880
1577,141,100116,1425,3819
1578,152,100097,2404,2985
1579,127,100096,3658,5176
1580,155,100106,230,4657
1581,176,100036,1057,1174
1582,128,100107,4380,7013
1583,160,100060,145,2498
1584,128,100120,570,4867
1585,126,100119,3779,7198
1586,128,100120,1355,8451
1587,154,100025,621,825
1588,128,100122,4670,4715
1589,176,100088,3323,6715
1590,137,100088,1297,2452
1591,142,100087,5270,5634
1592,132,100111,6485,8213
1593,126,100109,397,2685
1594,201,100119,3348,5039
1595,141,100124,3377,3458
1596,158,100116,76,1445
1597,149,100063,474,1646
1598,131,99972,1771,2302
1599,130,100111,61,167
1600,130,100123,626,6076
1601,126,100106,6177,6295
1602,296,100087,168,243
1603,201,100045,254,894
1604,198,100120,2535,3054
1605,182,100123,460,2659
1606,143,100091,298,5078
1607,191,99977,255,488
1608,137,100109,5397,6144
1609,247,99933,422,1028
1610,193,100116,383,660
1611,125,100118,5294,6064
1612,172,100120,2079,2102
1613,127,100082,101,752
1614,147,100124,6463,7159
1615,126,100089,5314,10041
1616,133,100102,3886,5566
1617,255,100082,1687,2516
1618,147,100092,966,3409
1619,130,100107,2344,2353
1620,192,100042,887,947
1621,129,100115,5705,6791
1622,196,100099,2311,3528
1623,142,100116,1568,2571
1624,143,100065,6423,7323
1625,271,99734,778,796
1626,126,100102,899,3248
1627,125,100121,4412,5810
1628,135,100123,4056,5256
1629,176,100110,377,1173
1630,278,100077,84,2989
1631,156,100120,824,7723
1632,128,100053,2123,2457
1633,133,100086,3922,8556
1634,125,100087,2050,4119
1635,134,100123,1297,9244
1636,129,100106,3100,6289
1637,125,100102,2424,5579
1638,147,100112,2294,3128
1639,127,100089,199,2818
1640,126,100120,2995,6361
1641,146,100110,1968,4763
1642,182,100031,636,1361
1643,137,100073,1220,3545
1644,154,100119,2776,3853
1645,143,100035,493,603
1646,192,100101,547,1306
1647,125,100080,2722,2786
1648,174,100088,4073,4938
1649,133,100106,3201,3469
1650,281,100008,912,962
1651,132,100124,1509,4194
1652,134,100123,1539,1716
1653,348,100121,185,538
1654,283,100036,27,597
1655,138,100117,501,4293
1656,159,99984,96,530
1657,143,100119,2033,2233
1658,181,100008,1031,1426
1659,141,100100,316,454
1660,137,100115,7487,10359
1661,145,100102,856,3395
1662,135,100081,817,1090
1663,175,100083,454,762
1664,134,100104,2288,3040
1665,137,100120,408,8490
1666,134,100123,1125,2424
1667,205,100107,130,378
1668,278,99981,337,435
1669,127,100114,1064,3001
1670,140,100024,1357,2304
1671,170,100101,8493,9480
1672,347,100061,514,1654
1673,126,100123,5005,8785
1674,179,100090,8083,9827
1675,170,100089,2064,2649
1676,246,100110,2035,2618
1677,326,100113,479,1025
1678,141,100124,3414,4870
1679,155,100097,145,3373
1680,178,100102,2244,3145
1681,127,100093,865,2913
1682,143,100122,1220,4626
1683,148,100062,2064,3251
1684,135,100101,1827,7835
1685,130,100101,6235,6834
1686,138,100077,3191,4487
1687,166,100123,1917,4110
1688,136,100122,1020,5354
1689,224,100104,207,1346
1690,136,100086,5905,6894
1691,133,100116,1780,3210
1692,130,100123,3545,6705
1693,170,100114,5107,5942
1694,187,100017,2939,3614
1695,136,100091,1561,1611
1696,142,100109,1444,2631
1697,223,100067,3304,4567
1698,136,100089,87,338
1699,150,100124,3880,5450
1700,159,100118,1446,3323
1701,305,99965,782,969
1702,154,100120,146,3068
1703,155,100107,610,4627
1704,126,100116,1858,2891
1705,145,100121,5471,7708
1706,130,100109,1261,4382
1707,136,100123,7571,8039
1708,151,100124,855,5354
1709,131,100115,1369,5044
1710,129,100118,3664,10028
1711,154,100060,883,1390
1712,144,100009,3888,4317
1713,128,100094,1976,2718
1714,337,99994,742,1900
1715,128,100120,2161,4853
1716,220,100116,548,691
1717,126,100120,5521,6340
1718,223,100040,96,982
1719,171,100115,3764,5784
1720,126,100087,3202,7903
1721,143,100111,1740,3046
1722,166,100121,317,1827
1723,132,100081,5182,5633
1724,126,99997,4636,4858
1725,139,100121,3864,4433
1726,170,100112,564,1032
1727,198,100110,884,1090
1728,146,100120,4498,4597
1729,301,100108,2,593
1730,131,100117,2963,4394
1731,155,100107,2222,4908
1732,159,100121,848,1315
1733,189,100081,1536,1696
1734,139,100120,4568,5592
1735,154,100121,2130,2739
1736,175,100121,3519,4910
1737,171,99997,83,1175
1738,126,100122,2380,7188
1739,148,100121,1287,1703
1740,173,100091,1862,2731
1741,131,100114,3563,5418
1742,130,100112,3734,8639
1743,139,100108,1128,1793
1744,132,100114,2622,2679
1745,157,99961,731,750
1746,140,100121,310,465
1747,178,100103,3040,4646
1748,198,100115,653,1804
1749,189,99922,271,662
1750,139,100123,4749,7330
1751,135,100087,4146,8393
1752,156,100052,1093,2747
1753,137,100120,277,3455
1754,183,100107,21,78
1755,203,100102,738,2347
1756,270,100084,2805,2832
1757,144,100119,8645,9835
1758,246,99999,591,699
1759,133,100093,2130,2329
1760,128,100082,5056,6050
1761,130,100119,9998,10447
1762,135,100116,1997,6018
1763,160,100107,3916,5681
1764,147,100121,3043,6842
1765,181,99984,51,117
1766,140,100120,2817,3266
1767,126,100103,3073,4732
1768,181,100097,1583,2157
1769,127,100101,1301,5748
1770,136,100090,687,3684
1771,130,100118,5679,7067
1772,143,100103,800,3474
1773,175,100108,1180,3136
1774,134,100109,192,1409
1775,137,100120,2072,6048
1776,149,100116,2779,3336
1777,158,100120,515,1267
1778,140,100100,2835,3958
1779,129,100108,1477,2691
1780,129,100111,1801,6731
1781,146,100090,3743,4341
1782,248,100032,132,359
1783,136,100116,615,920
1784,126,100106,2880,6177
1785,153,100076,765,3027
1786,138,100116,5648,6548
1787,160,100084,687,1834
1788,135,100046,931,3310
1789,152,100121,6346,9971
1790,136,100084,2506,6508
1791,152,100075,880,1749
1792,132,100077,284,3270
1793,156,99933,1288,2025
1794,132,100071,1370,2961
1795,155,100114,693,806
1796,137,100011,607,1513
1797,133,100081,1012,6278
1798,137,100042,1001,1557
1799,170,100077,992,1130
1800,131,100055,4671,5021
1801,140,100124,952,10789
1802,201,100094,1342,1459
1803,130,99807,1665,1857
1804,165,100093,630,2039
1805,132,100119,940,6073
1806,133,100098,5634,8048
1807,130,100122,78,3728
1808,144,100120,702,1634
1809,149,100123,626,2405
1810,192,100102,1331,2441
1811,138,100009,2115,2276
1812,298,100074,52,175
1813,150,100124,77,1639
